alpha,upper1,lower1,upper2,lower2
9.954000e-01,2.691059e+00,2.317112e+00,3.003795e+00,2.585899e+00
9.955000e-01,2.671500e+00,2.297223e+00,2.979104e+00,2.561238e+00
9.956000e-01,2.651646e+00,2.277033e+00,2.954089e+00,2.536253e+00
9.957000e-01,2.631487e+00,2.256531e+00,2.928739e+00,2.510930e+00
9.958000e-01,2.611010e+00,2.235705e+00,2.903040e+00,2.485259e+00
9.959000e-01,2.590204e+00,2.214543e+00,2.876980e+00,2.459225e+00
9.960000e-01,2.569054e+00,2.193030e+00,2.850544e+00,2.432814e+00
9.961000e-01,2.547548e+00,2.171154e+00,2.823718e+00,2.406012e+00
9.962000e-01,2.525670e+00,2.148897e+00,2.796485e+00,2.378802e+00
9.963000e-01,2.503404e+00,2.126244e+00,2.768829e+00,2.351167e+00
9.964000e-01,2.480734e+00,2.103177e+00,2.740731e+00,2.323089e+00
9.965000e-01,2.457640e+00,2.079678e+00,2.712173e+00,2.294547e+00
9.966000e-01,2.434103e+00,2.055726e+00,2.683132e+00,2.265522e+00
9.967000e-01,2.410102e+00,2.031299e+00,2.653587e+00,2.235990e+00
9.968000e-01,2.385614e+00,2.006374e+00,2.623514e+00,2.205927e+00
9.969000e-01,2.360615e+00,1.980925e+00,2.592885e+00,2.175305e+00
9.970000e-01,2.335077e+00,1.954924e+00,2.561674e+00,2.144097e+00
9.971000e-01,2.308971e+00,1.928342e+00,2.529848e+00,2.112271e+00
9.972000e-01,2.282266e+00,1.901146e+00,2.497374e+00,2.079792e+00
9.973000e-01,2.254926e+00,1.873299e+00,2.464216e+00,2.046624e+00
9.974000e-01,2.226914e+00,1.844762e+00,2.430333e+00,2.012726e+00
9.975000e-01,2.198187e+00,1.815492e+00,2.395681e+00,1.978052e+00
9.976000e-01,2.168699e+00,1.785441e+00,2.360211e+00,1.942553e+00
9.977000e-01,2.138399e+00,1.754554e+00,2.323869e+00,1.906173e+00
9.978000e-01,2.107229e+00,1.722774e+00,2.286594e+00,1.868850e+00
9.979000e-01,2.075124e+00,1.690031e+00,2.248319e+00,1.830517e+00
9.980000e-01,2.042013e+00,1.656252e+00,2.208967e+00,1.791093e+00
9.981000e-01,2.007813e+00,1.621350e+00,2.168452e+00,1.750492e+00
9.982000e-01,1.972430e+00,1.585227e+00,2.126676e+00,1.708611e+00
9.983000e-01,1.935757e+00,1.547772e+00,2.083527e+00,1.665336e+00
9.984000e-01,1.897669e+00,1.508852e+00,2.038873e+00,1.620531e+00
9.985000e-01,1.858021e+00,1.468316e+00,1.992563e+00,1.574039e+00
9.986000e-01,1.816641e+00,1.425981e+00,1.944416e+00,1.525673e+00
9.987000e-01,1.773322e+00,1.381631e+00,1.894217e+00,1.475210e+00
9.988000e-01,1.727817e+00,1.335000e+00,1.841707e+00,1.422378e+00
9.989000e-01,1.679818e+00,1.285763e+00,1.786566e+00,1.366842e+00
9.990000e-01,1.628943e+00,1.233506e+00,1.728392e+00,1.308178e+00
9.991000e-01,1.574698e+00,1.177699e+00,1.666673e+00,1.245841e+00
9.992000e-01,1.516435e+00,1.117636e+00,1.600732e+00,1.179108e+00
9.993000e-01,1.453271e+00,1.052345e+00,1.529650e+00,1.106983e+00
9.994000e-01,1.383953e+00,9.804281e-01,1.452121e+00,1.028035e+00
9.995000e-01,1.306603e+00,8.997515e-01,1.366192e+00,9.400827e-01
9.996000e-01,1.218198e+00,8.067893e-01,1.268723e+00,8.395236e-01
9.997000e-01,1.113385e+00,6.950244e-01,1.154160e+00,7.197176e-01
9.998000e-01,9.813447e-01,5.502226e-01,1.011309e+00,5.662218e-01
9.999000e-01,7.976008e-01,3.318788e-01,8.149779e-01,3.383111e-01
